Filename,Distance
image_1305.jpg,0.0
image_1322.jpg,0.21808996400965
image_1360.jpg,0.612690261941886
image_0960.jpg,0.6145084536406146
image_0624.jpg,0.6276346221685026
image_0687.jpg,0.629209038125658
